city,lons,lats
ekurhuleni,28.1710041,-26.4133323
ekurhuleni,28.1712276,-26.4131253
ekurhuleni,28.1714097,-26.412968
ekurhuleni,28.1714677,-26.4128273
ekurhuleni,28.1714346,-26.4127362
ekurhuleni,28.1711945,-26.4126782
ekurhuleni,28.1708882,-26.4126451
ekurhuleni,28.1707557,-26.412612
ekurhuleni,28.1706729,-26.4125541
ekurhuleni,28.1706315,-26.4124464
ekurhuleni,28.1706398,-26.4122891
ekurhuleni,28.1707474,-26.4116516
ekurhuleni,28.1707971,-26.4114364
ekurhuleni,28.1708219,-26.4110969
ekurhuleni,28.1708716,-26.4107492
ekurhuleni,28.1709958,-26.4101614
ekurhuleni,28.1710455,-26.4097722
ekurhuleni,28.1711283,-26.4093417
ekurhuleni,28.1711283,-26.4092258
ekurhuleni,28.1710786,-26.4091264
ekurhuleni,28.1710372,-26.4089691
ekurhuleni,28.1708716,-26.4087704
ekurhuleni,28.1708054,-26.4086463
ekurhuleni,28.1707226,-26.4084062
ekurhuleni,28.1706993,-26.408283
ekurhuleni,28.1707044,-26.4081976
ekurhuleni,28.1706665,-26.4080746
ekurhuleni,28.1705624,-26.4079421
ekurhuleni,28.1703165,-26.4079043
ekurhuleni,28.1701651,-26.4078759
ekurhuleni,28.1701178,-26.4077813
ekurhuleni,28.1701178,-26.4076867
ekurhuleni,28.1702124,-26.4074596
ekurhuleni,28.1703165,-26.407242
ekurhuleni,28.17043,-26.4070528
ekurhuleni,28.1705624,-26.4069392
ekurhuleni,28.1706003,-26.4068352
ekurhuleni,28.1705719,-26.40675
ekurhuleni,28.1704773,-26.4066838
ekurhuleni,28.1704678,-26.4066081
ekurhuleni,28.1704584,-26.4065135
ekurhuleni,28.1703921,-26.406381
ekurhuleni,28.1703448,-26.4062013
ekurhuleni,28.1703448,-26.406031
ekurhuleni,28.1703638,-26.4058418
ekurhuleni,28.1704584,-26.4057188
ekurhuleni,28.1705151,-26.405539
ekurhuleni,28.1705057,-26.4053309
ekurhuleni,28.1704868,-26.4052646
ekurhuleni,28.17043,-26.4051606
ekurhuleni,28.1704205,-26.4049808
ekurhuleni,28.1704394,-26.40482
ekurhuleni,28.1737495,-26.4049009
ekurhuleni,28.1815476,-26.4052859
ekurhuleni,28.1819233,-26.4058102
ekurhuleni,28.1821496,-26.4061259
ekurhuleni,28.1828231,-26.4071352
ekurhuleni,28.1838978,-26.4086284
ekurhuleni,28.1853243,-26.4106065
ekurhuleni,28.1859797,-26.41154
ekurhuleni,28.187883,-26.4098738
ekurhuleni,28.187798,-26.4098049
ekurhuleni,28.187345,-26.4093979
ekurhuleni,28.187751,-26.4078889
ekurhuleni,28.187843,-26.4075119
ekurhuleni,28.187864,-26.4074509
ekurhuleni,28.1886379,-26.4075715
ekurhuleni,28.1886972,-26.4075661
ekurhuleni,28.1889722,-26.4076362
ekurhuleni,28.1892003,-26.4066121
ekurhuleni,28.1892216,-26.4066273
ekurhuleni,28.1902029,-26.4068516
ekurhuleni,28.1914645,-26.4070478
ekurhuleni,28.1923134,-26.4075037
ekurhuleni,28.1923071,-26.4075177
ekurhuleni,28.1921918,-26.407895
ekurhuleni,28.1921499,-26.4081465
ekurhuleni,28.1922232,-26.4085342
ekurhuleni,28.192349,-26.4088801
ekurhuleni,28.1924433,-26.4090268
ekurhuleni,28.1924538,-26.4091735
ekurhuleni,28.1924957,-26.4093307
ekurhuleni,28.1924957,-26.4094984
ekurhuleni,28.1924643,-26.4097289
ekurhuleni,28.1924852,-26.4100643
ekurhuleni,28.1924852,-26.4102843
ekurhuleni,28.19259,-26.4105359
ekurhuleni,28.1927798,-26.410806
ekurhuleni,28.1924153,-26.4111097
ekurhuleni,28.192623,-26.4112669
ekurhuleni,28.193063,-26.4118089
ekurhuleni,28.195551,-26.4146269
ekurhuleni,28.197327,-26.4166379
ekurhuleni,28.197358,-26.4166749
ekurhuleni,28.198479,-26.4179859
ekurhuleni,28.2002119,-26.4198783
ekurhuleni,28.201586,-26.4214826
ekurhuleni,28.2031586,-26.4232697
ekurhuleni,28.2030837,-26.4233401
ekurhuleni,28.1976413,-26.4277348
ekurhuleni,28.1958523,-26.4292269
ekurhuleni,28.195295,-26.4292599
ekurhuleni,28.19391,-26.4294499
ekurhuleni,28.19208,-26.4296999
ekurhuleni,28.19136,-26.4298099
ekurhuleni,28.1911,-26.4298399
ekurhuleni,28.19076,-26.4298899
ekurhuleni,28.19068,-26.4298999
ekurhuleni,28.19045,-26.4299299
ekurhuleni,28.19037,-26.4299499
ekurhuleni,28.19028,-26.4299599
ekurhuleni,28.19013,-26.4299799
ekurhuleni,28.18977,-26.4300299
ekurhuleni,28.18893,-26.4301399
ekurhuleni,28.18879,-26.4301699
ekurhuleni,28.18849,-26.4302099
ekurhuleni,28.18797,-26.4302899
ekurhuleni,28.18684,-26.4303299
ekurhuleni,28.18616,-26.4302199
ekurhuleni,28.1813,-26.4292499
ekurhuleni,28.18106,-26.4291799
ekurhuleni,28.181095,-26.4291499
ekurhuleni,28.18113,-26.4291199
ekurhuleni,28.18115,-26.4290999
ekurhuleni,28.18118,-26.4290799
ekurhuleni,28.18121,-26.4290549
ekurhuleni,28.18125,-26.4290399
ekurhuleni,28.18133,-26.4289999
ekurhuleni,28.18136,-26.4289899
ekurhuleni,28.18138,-26.4289699
ekurhuleni,28.181405,-26.4289499
ekurhuleni,28.18143,-26.4289299
ekurhuleni,28.18147,-26.4288949
ekurhuleni,28.1815,-26.4288599
ekurhuleni,28.18152,-26.4288399
ekurhuleni,28.18156,-26.4287799
ekurhuleni,28.18159,-26.4287499
ekurhuleni,28.18162,-26.4287299
ekurhuleni,28.18164,-26.4287099
ekurhuleni,28.18167,-26.4286899
ekurhuleni,28.18171,-26.4286799
ekurhuleni,28.18175,-26.4286499
ekurhuleni,28.1818,-26.4286299
ekurhuleni,28.18192,-26.4286299
ekurhuleni,28.18195,-26.4286399
ekurhuleni,28.18214,-26.4286449
ekurhuleni,28.1822,-26.4286499
ekurhuleni,28.18223,-26.4286599
ekurhuleni,28.18235,-26.4286599
ekurhuleni,28.1824,-26.4286499
ekurhuleni,28.18242,-26.4286299
ekurhuleni,28.1825,-26.4285699
ekurhuleni,28.18253,-26.4285399
ekurhuleni,28.18257,-26.4285199
ekurhuleni,28.1826,-26.4284949
ekurhuleni,28.18263,-26.4284699
ekurhuleni,28.18266,-26.4284599
ekurhuleni,28.1827,-26.4284399
ekurhuleni,28.18274,-26.4284349
ekurhuleni,28.18284,-26.4284249
ekurhuleni,28.18288,-26.4284199
ekurhuleni,28.18294,-26.4283999
ekurhuleni,28.18405,-26.4254999
ekurhuleni,28.18431,-26.4250899
ekurhuleni,28.18428,-26.4248799
ekurhuleni,28.18382,-26.4214899
ekurhuleni,28.18324,-26.4198499
ekurhuleni,28.18319,-26.4196999
ekurhuleni,28.18313,-26.4195299
ekurhuleni,28.183014,-26.4192349
ekurhuleni,28.1826236,-26.4195592
ekurhuleni,28.182453,-26.4197009
ekurhuleni,28.1762878,-26.4248199
ekurhuleni,28.17623,-26.4248679
ekurhuleni,28.17265,-26.4277799
ekurhuleni,28.16944,-26.4304399
ekurhuleni,28.1672,-26.4322899
ekurhuleni,28.16632,-26.4329999
ekurhuleni,28.16304,-26.4357199
ekurhuleni,28.16136,-26.4370999
ekurhuleni,28.16029,-26.4380299
ekurhuleni,28.15987,-26.4375799
ekurhuleni,28.15758,-26.4351199
ekurhuleni,28.15278,-26.4299699
ekurhuleni,28.15148,-26.4285699
ekurhuleni,28.15022,-26.4271799
ekurhuleni,28.14894,-26.4257999
ekurhuleni,28.14766,-26.4243999
ekurhuleni,28.14723,-26.4239299
ekurhuleni,28.14462,-26.4236599
ekurhuleni,28.14341,-26.4234999
ekurhuleni,28.14272,-26.4234599
ekurhuleni,28.1395,-26.4232599
ekurhuleni,28.13671,-26.4230599
ekurhuleni,28.13473,-26.4229099
ekurhuleni,28.13723,-26.4255199
ekurhuleni,28.13288,-26.4273899
ekurhuleni,28.13158,-26.4279899
ekurhuleni,28.12567,-26.4306699
ekurhuleni,28.117909,-26.4190699
nairobi,36.8172449,-1.1232532
nairobi,36.8272913831,-1.12356892345
nairobi,36.8372982174,-1.12451484779
nairobi,36.8472259103,-1.12608723988
nairobi,36.8570352819,-1.12827989422
nairobi,36.8666876191,-1.13108415739
nairobi,36.8761448284,-1.13448896226
nairobi,36.8853695867,-1.13848087161
nairobi,36.8943254879,-1.14304413119
nairobi,36.9029771872,-1.14816073192
nairobi,36.9112905404,-1.1538104809
nairobi,36.9192327384,-1.15997108116
nairobi,36.9267724369,-1.16661821961
nairobi,36.9338798804,-1.17372566305
nairobi,36.9405270188,-1.18126536164
nairobi,36.9466876191,-1.18920755963
nairobi,36.9523373681,-1.1975209128
nairobi,36.9574539688,-1.20617261214
nairobi,36.9620172284,-1.21512851335
nairobi,36.9660091377,-1.22435327157
nairobi,36.9694139426,-1.2338104809
nairobi,36.9722182058,-1.24346281805
nairobi,36.9744108601,-1.25327218967
nairobi,36.9759832522,-1.26319988263
nairobi,36.9769291765,-1.27320671688
nairobi,36.9772449,-1.2832532
nairobi,36.9769291765,-1.29329968312
nairobi,36.9759832522,-1.30330651737
nairobi,36.9744108601,-1.31323421033
nairobi,36.9722182058,-1.32304358195
nairobi,36.9694139426,-1.3326959191
nairobi,36.9660091377,-1.34215312843
nairobi,36.9620172284,-1.35137788665
nairobi,36.9574539688,-1.36033378786
nairobi,36.9523373681,-1.3689854872
nairobi,36.9466876191,-1.37729884037
nairobi,36.9405270188,-1.38524103836
nairobi,36.9338798804,-1.39278073695
nairobi,36.9267724369,-1.39988818039
nairobi,36.9192327384,-1.40653531884
nairobi,36.9112905404,-1.4126959191
nairobi,36.9029771872,-1.41834566808
nairobi,36.8943254879,-1.42346226881
nairobi,36.8853695867,-1.42802552839
nairobi,36.8761448284,-1.43201743774
nairobi,36.8666876191,-1.43542224261
nairobi,36.8570352819,-1.43822650578
nairobi,36.8472259103,-1.44041916012
nairobi,36.8372982174,-1.44199155221
nairobi,36.8272913831,-1.44293747655
nairobi,36.8172449,-1.4432532
nairobi,36.8071984169,-1.44293747655
nairobi,36.7971915826,-1.44199155221
nairobi,36.7872638897,-1.44041916012
nairobi,36.7774545181,-1.43822650578
nairobi,36.7678021809,-1.43542224261
nairobi,36.7583449716,-1.43201743774
nairobi,36.7491202133,-1.42802552839
nairobi,36.7401643121,-1.42346226881
nairobi,36.7315126128,-1.41834566808
nairobi,36.7231992596,-1.4126959191
nairobi,36.7152570616,-1.40653531884
nairobi,36.7077173631,-1.39988818039
nairobi,36.7006099196,-1.39278073695
nairobi,36.6939627812,-1.38524103836
nairobi,36.6878021809,-1.37729884037
nairobi,36.6821524319,-1.3689854872
nairobi,36.6770358312,-1.36033378786
nairobi,36.6724725716,-1.35137788665
nairobi,36.6684806623,-1.34215312843
nairobi,36.6650758574,-1.3326959191
nairobi,36.6622715942,-1.32304358195
nairobi,36.6600789399,-1.31323421033
nairobi,36.6585065478,-1.30330651737
nairobi,36.6575606235,-1.29329968312
nairobi,36.6572449,-1.2832532
nairobi,36.6575606235,-1.27320671688
nairobi,36.6585065478,-1.26319988263
nairobi,36.6600789399,-1.25327218967
nairobi,36.6622715942,-1.24346281805
nairobi,36.6650758574,-1.2338104809
nairobi,36.6684806623,-1.22435327157
nairobi,36.6724725716,-1.21512851335
nairobi,36.6770358312,-1.20617261214
nairobi,36.6821524319,-1.1975209128
nairobi,36.6878021809,-1.18920755963
nairobi,36.6939627812,-1.18126536164
nairobi,36.7006099196,-1.17372566305
nairobi,36.7077173631,-1.16661821961
nairobi,36.7152570616,-1.15997108116
nairobi,36.7231992596,-1.1538104809
nairobi,36.7315126128,-1.14816073192
nairobi,36.7401643121,-1.14304413119
nairobi,36.7491202133,-1.13848087161
nairobi,36.7583449716,-1.13448896226
nairobi,36.7678021809,-1.13108415739
nairobi,36.7774545181,-1.12827989422
nairobi,36.7872638897,-1.12608723988
nairobi,36.7971915826,-1.12451484779
nairobi,36.8071984169,-1.12356892345
nairobi,36.8172449,-1.1232532
zhongshan,113.3656141,22.6813807
zhongshan,113.375660583,22.6810649765
zhongshan,113.385667417,22.6801190522
zhongshan,113.39559511,22.6785466601
zhongshan,113.405404482,22.6763540058
zhongshan,113.415056819,22.6735497426
zhongshan,113.424514028,22.6701449377
zhongshan,113.433738787,22.6661530284
zhongshan,113.442694688,22.6615897688
zhongshan,113.451346387,22.6564731681
zhongshan,113.45965974,22.6508234191
zhongshan,113.467601938,22.6446628188
zhongshan,113.475141637,22.6380156804
zhongshan,113.48224908,22.6309082369
zhongshan,113.488896219,22.6233685384
zhongshan,113.495056819,22.6154263404
zhongshan,113.500706568,22.6071129872
zhongshan,113.505823169,22.5984612879
zhongshan,113.510386428,22.5895053866
zhongshan,113.514378338,22.5802806284
zhongshan,113.517783143,22.5708234191
zhongshan,113.520587406,22.5611710819
zhongshan,113.52278006,22.5513617103
zhongshan,113.524352452,22.5414340174
zhongshan,113.525298377,22.5314271831
zhongshan,113.5256141,22.5213807
zhongshan,113.525298377,22.5113342169
zhongshan,113.524352452,22.5013273826
zhongshan,113.52278006,22.4913996897
zhongshan,113.520587406,22.4815903181
zhongshan,113.517783143,22.4719379809
zhongshan,113.514378338,22.4624807716
zhongshan,113.510386428,22.4532560133
zhongshan,113.505823169,22.4443001121
zhongshan,113.500706568,22.4356484128
zhongshan,113.495056819,22.4273350596
zhongshan,113.488896219,22.4193928616
zhongshan,113.48224908,22.4118531631
zhongshan,113.475141637,22.4047457196
zhongshan,113.467601938,22.3980985812
zhongshan,113.45965974,22.3919379809
zhongshan,113.451346387,22.3862882319
zhongshan,113.442694688,22.3811716312
zhongshan,113.433738787,22.3766083716
zhongshan,113.424514028,22.3726164623
zhongshan,113.415056819,22.3692116574
zhongshan,113.405404482,22.3664073942
zhongshan,113.39559511,22.3642147399
zhongshan,113.385667417,22.3626423478
zhongshan,113.375660583,22.3616964235
zhongshan,113.3656141,22.3613807
zhongshan,113.355567617,22.3616964235
zhongshan,113.345560783,22.3626423478
zhongshan,113.33563309,22.3642147399
zhongshan,113.325823718,22.3664073942
zhongshan,113.316171381,22.3692116574
zhongshan,113.306714172,22.3726164623
zhongshan,113.297489413,22.3766083716
zhongshan,113.288533512,22.3811716312
zhongshan,113.279881813,22.3862882319
zhongshan,113.27156846,22.3919379809
zhongshan,113.263626262,22.3980985812
zhongshan,113.256086563,22.4047457196
zhongshan,113.24897912,22.4118531631
zhongshan,113.242331981,22.4193928616
zhongshan,113.236171381,22.4273350596
zhongshan,113.230521632,22.4356484128
zhongshan,113.225405031,22.4443001121
zhongshan,113.220841772,22.4532560133
zhongshan,113.216849862,22.4624807716
zhongshan,113.213445057,22.4719379809
zhongshan,113.210640794,22.4815903181
zhongshan,113.20844814,22.4913996897
zhongshan,113.206875748,22.5013273826
zhongshan,113.205929823,22.5113342169
zhongshan,113.2056141,22.5213807
zhongshan,113.205929823,22.5314271831
zhongshan,113.206875748,22.5414340174
zhongshan,113.20844814,22.5513617103
zhongshan,113.210640794,22.5611710819
zhongshan,113.213445057,22.5708234191
zhongshan,113.216849862,22.5802806284
zhongshan,113.220841772,22.5895053866
zhongshan,113.225405031,22.5984612879
zhongshan,113.230521632,22.6071129872
zhongshan,113.236171381,22.6154263404
zhongshan,113.242331981,22.6233685384
zhongshan,113.24897912,22.6309082369
zhongshan,113.256086563,22.6380156804
zhongshan,113.263626262,22.6446628188
zhongshan,113.27156846,22.6508234191
zhongshan,113.279881813,22.6564731681
zhongshan,113.288533512,22.6615897688
zhongshan,113.297489413,22.6661530284
zhongshan,113.306714172,22.6701449377
zhongshan,113.316171381,22.6735497426
zhongshan,113.325823718,22.6763540058
zhongshan,113.33563309,22.6785466601
zhongshan,113.345560783,22.6801190522
zhongshan,113.355567617,22.6810649765
zhongshan,113.3656141,22.6813807
pune,73.8543196,18.6803156
pune,73.8643660831,18.6799998765
pune,73.8743729174,18.6790539522
pune,73.8843006103,18.6774815601
pune,73.8941099819,18.6752889058
pune,73.9037623191,18.6724846426
pune,73.9132195284,18.6690798377
pune,73.9224442867,18.6650879284
pune,73.9314001879,18.6605246688
pune,73.9400518872,18.6554080681
pune,73.9483652404,18.6497583191
pune,73.9563074384,18.6435977188
pune,73.9638471369,18.6369505804
pune,73.9709545804,18.6298431369
pune,73.9776017188,18.6223034384
pune,73.9837623191,18.6143612404
pune,73.9894120681,18.6060478872
pune,73.9945286688,18.5973961879
pune,73.9990919284,18.5884402866
pune,74.0030838377,18.5792155284
pune,74.0064886426,18.5697583191
pune,74.0092929058,18.5601059819
pune,74.0114855601,18.5502966103
pune,74.0130579522,18.5403689174
pune,74.0140038765,18.5303620831
pune,74.0143196,18.5203156
pune,74.0140038765,18.5102691169
pune,74.0130579522,18.5002622826
pune,74.0114855601,18.4903345897
pune,74.0092929058,18.4805252181
pune,74.0064886426,18.4708728809
pune,74.0030838377,18.4614156716
pune,73.9990919284,18.4521909134
pune,73.9945286688,18.4432350121
pune,73.9894120681,18.4345833128
pune,73.9837623191,18.4262699596
pune,73.9776017188,18.4183277616
pune,73.9709545804,18.4107880631
pune,73.9638471369,18.4036806196
pune,73.9563074384,18.3970334812
pune,73.9483652404,18.3908728809
pune,73.9400518872,18.3852231319
pune,73.9314001879,18.3801065312
pune,73.9224442867,18.3755432716
pune,73.9132195284,18.3715513623
pune,73.9037623191,18.3681465574
pune,73.8941099819,18.3653422942
pune,73.8843006103,18.3631496399
pune,73.8743729174,18.3615772478
pune,73.8643660831,18.3606313235
pune,73.8543196,18.3603156
pune,73.8442731169,18.3606313235
pune,73.8342662826,18.3615772478
pune,73.8243385897,18.3631496399
pune,73.8145292181,18.3653422942
pune,73.8048768809,18.3681465574
pune,73.7954196716,18.3715513623
pune,73.7861949134,18.3755432716
pune,73.7772390121,18.3801065312
pune,73.7685873128,18.3852231319
pune,73.7602739596,18.3908728809
pune,73.7523317616,18.3970334812
pune,73.7447920631,18.4036806196
pune,73.7376846196,18.4107880631
pune,73.7310374812,18.4183277616
pune,73.7248768809,18.4262699596
pune,73.7192271319,18.4345833128
pune,73.7141105312,18.4432350121
pune,73.7095472716,18.4521909134
pune,73.7055553623,18.4614156716
pune,73.7021505574,18.4708728809
pune,73.6993462942,18.4805252181
pune,73.6971536399,18.4903345897
pune,73.6955812478,18.5002622826
pune,73.6946353235,18.5102691169
pune,73.6943196,18.5203156
pune,73.6946353235,18.5303620831
pune,73.6955812478,18.5403689174
pune,73.6971536399,18.5502966103
pune,73.6993462942,18.5601059819
pune,73.7021505574,18.5697583191
pune,73.7055553623,18.5792155284
pune,73.7095472716,18.5884402866
pune,73.7141105312,18.5973961879
pune,73.7192271319,18.6060478872
pune,73.7248768809,18.6143612404
pune,73.7310374812,18.6223034384
pune,73.7376846196,18.6298431369
pune,73.7447920631,18.6369505804
pune,73.7523317616,18.6435977188
pune,73.7602739596,18.6497583191
pune,73.7685873128,18.6554080681
pune,73.7772390121,18.6605246688
pune,73.7861949134,18.6650879284
pune,73.7954196716,18.6690798377
pune,73.8048768809,18.6724846426
pune,73.8145292181,18.6752889058
pune,73.8243385897,18.6774815601
pune,73.8342662826,18.6790539522
pune,73.8442731169,18.6799998765
pune,73.8543196,18.6803156
addis ababa,38.7612525,9.1707934
addis ababa,38.7712989831,9.17047767655
addis ababa,38.7813058174,9.16953175221
addis ababa,38.7912335103,9.16795936012
addis ababa,38.8010428819,9.16576670578
addis ababa,38.8106952191,9.16296244261
addis ababa,38.8201524284,9.15955763774
addis ababa,38.8293771866,9.15556572839
addis ababa,38.8383330879,9.15100246881
addis ababa,38.8469847872,9.14588586808
addis ababa,38.8552981404,9.1402361191
addis ababa,38.8632403384,9.13407551884
addis ababa,38.8707800369,9.12742838039
addis ababa,38.8778874804,9.12032093695
addis ababa,38.8845346188,9.11278123836
addis ababa,38.8906952191,9.10483904037
addis ababa,38.8963449681,9.0965256872
addis ababa,38.9014615688,9.08787398786
addis ababa,38.9060248284,9.07891808665
addis ababa,38.9100167377,9.06969332843
addis ababa,38.9134215426,9.0602361191
addis ababa,38.9162258058,9.05058378195
addis ababa,38.9184184601,9.04077441033
addis ababa,38.9199908522,9.03084671737
addis ababa,38.9209367765,9.02083988312
addis ababa,38.9212525,9.0107934
addis ababa,38.9209367765,9.00074691688
addis ababa,38.9199908522,8.99074008263
addis ababa,38.9184184601,8.98081238967
addis ababa,38.9162258058,8.97100301805
addis ababa,38.9134215426,8.9613506809
addis ababa,38.9100167377,8.95189347157
addis ababa,38.9060248284,8.94266871335
addis ababa,38.9014615688,8.93371281214
addis ababa,38.8963449681,8.9250611128
addis ababa,38.8906952191,8.91674775963
addis ababa,38.8845346188,8.90880556164
addis ababa,38.8778874804,8.90126586305
addis ababa,38.8707800369,8.89415841961
addis ababa,38.8632403384,8.88751128116
addis ababa,38.8552981404,8.8813506809
addis ababa,38.8469847872,8.87570093192
addis ababa,38.8383330879,8.87058433119
addis ababa,38.8293771866,8.86602107161
addis ababa,38.8201524284,8.86202916226
addis ababa,38.8106952191,8.85862435739
addis ababa,38.8010428819,8.85582009422
addis ababa,38.7912335103,8.85362743988
addis ababa,38.7813058174,8.85205504779
addis ababa,38.7712989831,8.85110912345
addis ababa,38.7612525,8.8507934
addis ababa,38.7512060169,8.85110912345
addis ababa,38.7411991826,8.85205504779
addis ababa,38.7312714897,8.85362743988
addis ababa,38.7214621181,8.85582009422
addis ababa,38.7118097809,8.85862435739
addis ababa,38.7023525716,8.86202916226
addis ababa,38.6931278134,8.86602107161
addis ababa,38.6841719121,8.87058433119
addis ababa,38.6755202128,8.87570093192
addis ababa,38.6672068596,8.8813506809
addis ababa,38.6592646616,8.88751128116
addis ababa,38.6517249631,8.89415841961
addis ababa,38.6446175196,8.90126586305
addis ababa,38.6379703812,8.90880556164
addis ababa,38.6318097809,8.91674775963
addis ababa,38.6261600319,8.9250611128
addis ababa,38.6210434312,8.93371281214
addis ababa,38.6164801716,8.94266871335
addis ababa,38.6124882623,8.95189347157
addis ababa,38.6090834574,8.9613506809
addis ababa,38.6062791942,8.97100301805
addis ababa,38.6040865399,8.98081238967
addis ababa,38.6025141478,8.99074008263
addis ababa,38.6015682235,9.00074691688
addis ababa,38.6012525,9.0107934
addis ababa,38.6015682235,9.02083988312
addis ababa,38.6025141478,9.03084671737
addis ababa,38.6040865399,9.04077441033
addis ababa,38.6062791942,9.05058378195
addis ababa,38.6090834574,9.0602361191
addis ababa,38.6124882623,9.06969332843
addis ababa,38.6164801716,9.07891808665
addis ababa,38.6210434312,9.08787398786
addis ababa,38.6261600319,9.0965256872
addis ababa,38.6318097809,9.10483904037
addis ababa,38.6379703812,9.11278123836
addis ababa,38.6446175196,9.12032093695
addis ababa,38.6517249631,9.12742838039
addis ababa,38.6592646616,9.13407551884
addis ababa,38.6672068596,9.1402361191
addis ababa,38.6755202128,9.14588586808
addis ababa,38.6841719121,9.15100246881
addis ababa,38.6931278134,9.15556572839
addis ababa,38.7023525716,9.15955763774
addis ababa,38.7118097809,9.16296244261
addis ababa,38.7214621181,9.16576670578
addis ababa,38.7312714897,9.16795936012
addis ababa,38.7411991826,9.16953175221
addis ababa,38.7512060169,9.17047767655
addis ababa,38.7612525,9.1707934
jaipur,75.8204056,27.0761293
jaipur,75.8304520831,27.0758135765
jaipur,75.8404589174,27.0748676522
jaipur,75.8503866103,27.0732952601
jaipur,75.8601959819,27.0711026058
jaipur,75.8698483191,27.0682983426
jaipur,75.8793055284,27.0648935377
jaipur,75.8885302866,27.0609016284
jaipur,75.8974861879,27.0563383688
jaipur,75.9061378872,27.0512217681
jaipur,75.9144512404,27.0455720191
jaipur,75.9223934384,27.0394114188
jaipur,75.9299331369,27.0327642804
jaipur,75.9370405804,27.0256568369
jaipur,75.9436877188,27.0181171384
jaipur,75.9498483191,27.0101749404
jaipur,75.9554980681,27.0018615872
jaipur,75.9606146688,26.9932098879
jaipur,75.9651779284,26.9842539866
jaipur,75.9691698377,26.9750292284
jaipur,75.9725746426,26.9655720191
jaipur,75.9753789058,26.9559196819
jaipur,75.9775715601,26.9461103103
jaipur,75.9791439522,26.9361826174
jaipur,75.9800898765,26.9261757831
jaipur,75.9804056,26.9161293
jaipur,75.9800898765,26.9060828169
jaipur,75.9791439522,26.8960759826
jaipur,75.9775715601,26.8861482897
jaipur,75.9753789058,26.8763389181
jaipur,75.9725746426,26.8666865809
jaipur,75.9691698377,26.8572293716
jaipur,75.9651779284,26.8480046133
jaipur,75.9606146688,26.8390487121
jaipur,75.9554980681,26.8303970128
jaipur,75.9498483191,26.8220836596
jaipur,75.9436877188,26.8141414616
jaipur,75.9370405804,26.8066017631
jaipur,75.9299331369,26.7994943196
jaipur,75.9223934384,26.7928471812
jaipur,75.9144512404,26.7866865809
jaipur,75.9061378872,26.7810368319
jaipur,75.8974861879,26.7759202312
jaipur,75.8885302866,26.7713569716
jaipur,75.8793055284,26.7673650623
jaipur,75.8698483191,26.7639602574
jaipur,75.8601959819,26.7611559942
jaipur,75.8503866103,26.7589633399
jaipur,75.8404589174,26.7573909478
jaipur,75.8304520831,26.7564450235
jaipur,75.8204056,26.7561293
jaipur,75.8103591169,26.7564450235
jaipur,75.8003522826,26.7573909478
jaipur,75.7904245897,26.7589633399
jaipur,75.7806152181,26.7611559942
jaipur,75.7709628809,26.7639602574
jaipur,75.7615056716,26.7673650623
jaipur,75.7522809134,26.7713569716
jaipur,75.7433250121,26.7759202312
jaipur,75.7346733128,26.7810368319
jaipur,75.7263599596,26.7866865809
jaipur,75.7184177616,26.7928471812
jaipur,75.7108780631,26.7994943196
jaipur,75.7037706196,26.8066017631
jaipur,75.6971234812,26.8141414616
jaipur,75.6909628809,26.8220836596
jaipur,75.6853131319,26.8303970128
jaipur,75.6801965312,26.8390487121
jaipur,75.6756332716,26.8480046133
jaipur,75.6716413623,26.8572293716
jaipur,75.6682365574,26.8666865809
jaipur,75.6654322942,26.8763389181
jaipur,75.6632396399,26.8861482897
jaipur,75.6616672478,26.8960759826
jaipur,75.6607213235,26.9060828169
jaipur,75.6604056,26.9161293
jaipur,75.6607213235,26.9261757831
jaipur,75.6616672478,26.9361826174
jaipur,75.6632396399,26.9461103103
jaipur,75.6654322942,26.9559196819
jaipur,75.6682365574,26.9655720191
jaipur,75.6716413623,26.9750292284
jaipur,75.6756332716,26.9842539866
jaipur,75.6801965312,26.9932098879
jaipur,75.6853131319,27.0018615872
jaipur,75.6909628809,27.0101749404
jaipur,75.6971234812,27.0181171384
jaipur,75.7037706196,27.0256568369
jaipur,75.7108780631,27.0327642804
jaipur,75.7184177616,27.0394114188
jaipur,75.7263599596,27.0455720191
jaipur,75.7346733128,27.0512217681
jaipur,75.7433250121,27.0563383688
jaipur,75.7522809134,27.0609016284
jaipur,75.7615056716,27.0648935377
jaipur,75.7709628809,27.0682983426
jaipur,75.7806152181,27.0711026058
jaipur,75.7904245897,27.0732952601
jaipur,75.8003522826,27.0748676522
jaipur,75.8103591169,27.0758135765
jaipur,75.8204056,27.0761293
buenos aires,-58.5314587,-34.6156273
buenos aires,-58.5314508,-34.6154939
buenos aires,-58.5310892,-34.6146777
buenos aires,-58.5309945,-34.6144783
buenos aires,-58.5308586,-34.6141863
buenos aires,-58.5306595,-34.6137666
buenos aires,-58.5303871,-34.6131958
buenos aires,-58.5303517,-34.6131252
buenos aires,-58.5298664,-34.6120691
buenos aires,-58.5297888,-34.6119049
buenos aires,-58.5294898,-34.6112857
buenos aires,-58.5293789,-34.611084
buenos aires,-58.5293168,-34.6109651
buenos aires,-58.5292151,-34.610731
buenos aires,-58.5291777,-34.6106549
buenos aires,-58.5287821,-34.6098074
buenos aires,-58.5282153,-34.608597
buenos aires,-58.5281629,-34.6084853
